Language,ID,L1,L2,EnglishL2,English_MP,Dialect,Sex,Age,Meaning,Team,UniqueItem,Rep,Choice,ACC,Name,ISO639.3,Script,Genus,Autotyp_Area,Continent,Longitude,Latitude,Family,category,subcategory,Animacy
ES,ES_2100788,spanish,english,TRUE,L2,mexican,M,32,good,IL,IL_good.wav,2,bad,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,property,adjective,animate
ES,ES_2104450,spanish,english,TRUE,L2,andalusian,F,49,hunt,BW,BW_hunt.wav,2,hunt,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,action,action,animate
ES,ES_2107840,spanish,english,TRUE,L2,NA,F,20,bad,BW,BW_bad.wav,4,fire,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,property,adjective,animate
ES,ES_2109053,spanish,english,TRUE,L2,NA,F,19,cut,SU,SU_cut.wav,4,cut,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,action,action,animate
ES,ES_2107803,spanish,"english, basque",TRUE,L2,NA,M,19,pound,NC,NC_pound.wav,2,pound,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,action,action,animate
ES,ES_2108182,spanish,"english, basque",TRUE,L2,NA,F,20,fruit,GB,GB_fruit.wav,2,water,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,noun,inanimate,inanimate
ES,ES_2108273,spanish,"english, basque",TRUE,L2,NA,F,20,sleep,NC,NC_sleep.wav,1,sleep,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,action,action,animate
EN,EN_2030766,spanish,"english, catalan",TRUE,L2,NA,F,38,hide,KD,KD_hide.wav,2,hide,1,English UK,eng,roman,IE,Europe,W and SW Eurasia,0,52,IE,action,action,animate
ES,ES_2108485,spanish,"english, french",TRUE,L2,NA,F,19,eat,IL,IL_eat.wav,1,good,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,action,action,animate
ES,ES_2108740,spanish,"english, french",TRUE,L2,NA,F,19,rock,IL,IL_rock.wav,2,rock,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,noun,inanimate,inanimate
ES,ES_2108595,spanish,"english, french ",TRUE,L2,NA,F,20,eat,IL,IL_eat.wav,2,eat,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,action,action,animate
EN,EN_2029633,spanish,"english, french, german",TRUE,L2,NA,M,20,good,IL,IL_good.wav,2,big,0,English UK,eng,roman,IE,Europe,W and SW Eurasia,0,52,IE,property,adjective,animate
ES,ES_2048974,spanish,"english, german",TRUE,L2,NA,F,52,small,IL,IL_small.wav,4,small,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,property,adjective,animate
EN,EN_2072464,spanish,"english, german, dutch",TRUE,L2,NA,M,21,deer,KD,KD_deer.wav,3,hunt,0,English UK,eng,roman,IE,Europe,W and SW Eurasia,0,52,IE,noun,animal,animate
ES,ES_2072570,spanish,"english, italian",TRUE,L2,rioplatense,F,21,small,NC,NC_small.wav,4,sleep,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,property,adjective,animate
ES,ES_2110814,spanish,"english, italian, portuguese, french",TRUE,L2,rioplatense,F,54,deer,NC,NC_deer.wav,2,bad,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,noun,animal,animate
EN,EN_2017753,spanish,"english, japanese, slovak, german",TRUE,L2,NA,F,36,snake,NC,NC_snake.wav,3,cook,0,English UK,eng,roman,IE,Europe,W and SW Eurasia,0,52,IE,noun,animal,animate
ES,ES_2107752,spanish,"english, latin",TRUE,L2,sabanero,M,20,that,NC,NC_that.wav,4,knife,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,property,demonstrative,animate
ES,ES_2099999,spanish,"french, chinese, english",TRUE,L2,NA,F,26,gather,KR,KR_gather.wav,3,cook,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,action,action,animate
ES,ES_2100037,spanish,"german, english, french",TRUE,L2,NA,F,46,fruit,GB,GB_fruit.wav,3,fruit,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,noun,inanimate,inanimate
ES,ES_2064046,spanish,"german, italian, english",TRUE,L2,NA,F,49,woman,KR,KR_woman.wav,37,pound,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,noun,people,animate
ES,ES_2064970,spanish,"portuguese,  english ",TRUE,L2,NA,M,59,dull,BW,BW_dull.wav,3,deer,0,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,property,adjective,animate
ES,ES_2085397,"spanish, german","english, french",TRUE,L2,NA,F,50,bad,BW,BW_bad.wav,2,bad,1,Spanish,spa,roman,IE,Europe,W and SW Eurasia,-4,40,IE,property,adjective,animate
SE,SE_2069926,swedish,english,TRUE,L2,dalsland,M,29,small,TM,TM_small.wav,11,child,0,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,property,adjective,animate
SE,SE_2125930,swedish,english,TRUE,L2,NA,M,28,this,IL,IL_this.wav,6,this,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,property,demonstrative,animate
SE,SE_2126751,swedish,english,TRUE,L2,stockholm,F,55,tiger,BW,BW_tiger.wav,1,tiger,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,noun,animal,animate
SE,SE_2126421,swedish,"english, french",TRUE,L2,NA,F,23,snake,SU,SU_snake.wav,3,snake,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,noun,animal,animate
SE,SE_2079324,swedish,"english, french, german",TRUE,L2,NA,F,45,one,BW,BW_one.wav,3,dull,0,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,property,quantifier,animate
SE,SE_2126645,swedish,"english, french, german",TRUE,L2,NA,F,39,cook,GB,GB_cook.wav,2,cook,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,action,action,animate
SE,SE_2080068,swedish,"english, french, german, danish, portuguese, spanish, italian",TRUE,L2,NA,M,74,bad,BW,BW_bad.wav,4,bad,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,property,adjective,animate
SE,SE_2085984,swedish,"english, german ",TRUE,L2,NA,F,29,water,SU,SU_water.wav,2,water,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,noun,inanimate,inanimate
SE,SE_2080848,swedish,"english, german, dutch, a little bit estniska, a little bit spanish, a little bit swahili",TRUE,L2,NA,F,32,knife,IL,IL_knife.wav,2,knife,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,noun,inanimate,inanimate
SE,SE_2126166,swedish,"english, german, french",TRUE,L2,NA,F,35,tiger,BW,BW_tiger.wav,1,tiger,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,noun,animal,animate
SE,SE_2079521,swedish,"english, german, russian, chinese",TRUE,L2,NA,F,74,fire,KD,KD_fire.wav,2,fire,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,noun,inanimate,inanimate
EN,EN_2033459,swedish,"english, spanish",TRUE,L2,NA,M,21,child,IL,IL_child.wav,1,child,1,English UK,eng,roman,IE,Europe,W and SW Eurasia,0,52,IE,noun,people,animate
SE,SE_2126867,swedish,"english, spanish",TRUE,L2,NA,M,39,dull,GB,GB_dull.wav,3,dull,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,property,adjective,animate
SE,SE_2125928,swedish,"english, spanish, french",TRUE,L2,stockholm,F,24,woman,BW,BW_woman.wav,3,woman,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,noun,people,animate
SE,SE_2080954,swedish,"english, spanish, italian",TRUE,L2,NA,F,31,deer,IL,IL_deer.wav,3,deer,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,noun,animal,animate
SE,SE_2084957,"swedish, finnish","english, french, danish, portuguese",TRUE,L2,scanian,F,29,big,GB,GB_big.wav,2,dull,0,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,property,adjective,animate
SE,SE_2066393,"swedish, korean",english,TRUE,L2,NA,F,22,small,NC,NC_small.wav,4,small,1,Swedish,swe,roman,IE,Europe,W and SW Eurasia,15,60,IE,property,adjective,animate
DE,DE_2011490,swissgerman,"german, english, french, danish",TRUE,L2,northwest swiss,F,31,one,BW,BW_one.wav,5,man,0,German,deu,roman,IE,Europe,W and SW Eurasia,10,52,IE,property,quantifier,animate
EN,EN_2086628,thai,english,TRUE,L2,NA,F,25,hide,KD,KD_hide.wav,2,man,0,English UK,eng,roman,IE,Europe,W and SW Eurasia,0,52,IE,action,action,animate
TH,TH_2109740,thai,english,TRUE,L2,southern,F,42,rock,IL,IL_rock.wav,3,rock,1,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,noun,inanimate,inanimate
TH,TH_2109951,thai,english,TRUE,L2,NA,F,63,pound,NC,NC_pound.wav,5,pound,1,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,action,action,animate
TH,TH_2111848,thai,english,TRUE,L2,NA,F,48,cook,KD,KD_cook.wav,2,sleep,0,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,action,action,animate
TH,TH_2111850,thai,english,TRUE,L2,northeastern,F,37,hide,IL,IL_hide.wav,4,dull,0,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,action,action,animate
TH,TH_2112538,thai,english,TRUE,L2,southern ,M,28,cook,GB,GB_cook.wav,8,cook,1,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,action,action,animate
TH,TH_2113134,thai,english,TRUE,L2,korat,F,34,sleep,KD,KD_sleep.wav,1,sleep,1,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,action,action,animate
TH,TH_2113338,thai,english,TRUE,L2,southern,F,35,small,IL,IL_small.wav,4,dull,0,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,property,adjective,animate
TH,TH_2114194,thai,english,TRUE,L2,korat,F,40,gather,KR,KR_gather.wav,3,sleep,0,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,action,action,animate
TH,TH_2122861,thai,english,TRUE,L2,southern,F,48,this,NC,NC_this.wav,4,woman,0,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,property,demonstrative,animate
TH,TH_2113447,thai,"english, chinese",TRUE,L2,NA,F,35,eat,IL,IL_eat.wav,1,eat,1,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,action,action,animate
TH,TH_2119707,thai,"english, japanese",TRUE,L2,northern,F,36,one,KR,KR_one.wav,10,one,1,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,property,quantifier,animate
TH,TH_2116679,thai,"english, norwegian",TRUE,L2,NA,F,43,this,NC,NC_this.wav,9,this,1,Thai,tha,different,Tai-Kadai,Southeast Asia,S/SE Asia,101,16,other,property,demonstrative,animate
TR,TR_2077540,turkce,english,TRUE,L2,NA,M,27,good,NC,NC_good.wav,1,good,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2074723,turkish,a little bit english,TRUE,L2,NA,F,22,rock,SU,SU_rock.wav,8,rock,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,inanimate,inanimate
TR,TR_2084198,turkish,"chinese, english, french",TRUE,L2,NA,F,29,cut,GB,GB_cut.wav,1,cut,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,action,action,animate
TR,TR_2062299,turkish,english,TRUE,L2,NA,F,38,fruit,GB,GB_fruit.wav,1,fruit,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,inanimate,inanimate
TR,TR_2074403,turkish,english,TRUE,L2,NA,F,24,gather,AB,AB_gather.wav,3,eat,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,action,action,animate
TR,TR_2075284,turkish,english,TRUE,L2,NA,F,25,man,BW,BW_man.wav,4,man,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,people,animate
TR,TR_2076142,turkish,english,TRUE,L2,NA,M,38,fruit,GB,GB_fruit.wav,2,eat,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,inanimate,inanimate
TR,TR_2076166,turkish,english,TRUE,L2,NA,F,26,one,BW,BW_one.wav,5,one,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,quantifier,animate
TR,TR_2077544,turkish,english,TRUE,L2,NA,F,24,tiger,NC,NC_tiger.wav,3,tiger,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,animal,animate
TR,TR_2077752,turkish,english,TRUE,L2,NA,F,29,many,GB,GB_many.wav,3,many,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,quantifier,animate
TR,TR_2078674,turkish,english,TRUE,L2,NA,M,25,big,BW,BW_big.wav,5,hunt,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2084517,turkish,english,TRUE,L2,NA,F,22,water,SU,SU_water.wav,2,water,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,inanimate,inanimate
TR,TR_2084575,turkish,english,TRUE,L2,NA,F,21,this,NC,NC_this.wav,9,meat,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,demonstrative,animate
TR,TR_2084829,turkish,english,TRUE,L2,NA,F,21,meat,IL,IL_meat.wav,2,meat,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,inanimate,inanimate
TR,TR_2085576,turkish,english,TRUE,L2,NA,F,50,good,NC,NC_good.wav,1,eat,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2088320,turkish,english,TRUE,L2,NA,F,21,meat,KR,KR_meat.wav,2,man,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,inanimate,inanimate
TR,TR_2119957,turkish,english,TRUE,L2,NA,F,25,hunt,GB,GB_hunt.wav,2,hunt,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,action,action,animate
TR,TR_2077860,turkish,english ,TRUE,L2,NA,F,32,dull,BW,BW_dull.wav,6,deer,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2078356,turkish,english ,TRUE,L2,NA,F,33,small,TM,TM_small.wav,5,small,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2084317,turkish,english ,TRUE,L2,NA,F,22,good,GB,GB_good.wav,3,this,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2084037,turkish,"english, a little bit french",TRUE,L2,NA,F,37,woman,IL,IL_woman.wav,2,woman,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,people,animate
TR,TR_2075874,turkish,"english, french",TRUE,L2,NA,F,39,that,BW,BW_that.wav,9,that,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,demonstrative,animate
TR,TR_2080424,turkish,"english, french",TRUE,L2,NA,F,27,pound,NC,NC_pound.wav,2,pound,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,action,action,animate
TR,TR_2113015,turkish,"english, french",TRUE,L2,NA,F,26,big,MS,MS_big.wav,1,tiger,0,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2075197,turkish,"english, german",TRUE,L2,NA,F,39,sharp,KD,KD_sharp.wav,2,sharp,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,property,adjective,animate
TR,TR_2075980,turkish,"english, german",TRUE,L2,NA,M,27,eat,IL,IL_eat.wav,1,eat,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,action,action,animate
TR,TR_2084320,turkish,"english, german",TRUE,L2,NA,F,21,cut,GB,GB_cut.wav,6,cut,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,action,action,animate
TR,TR_2079785,turkish,"english, italian",TRUE,L2,NA,F,20,tiger,NC,NC_tiger.wav,1,tiger,1,Turkish,tur,roman,Turkic,Greater Mesopotamia,W and SW Eurasia,35,39,other,noun,animal,animate
RU,RU_2038822,"ukrainian, russian","english, german",TRUE,L2,NA,F,26,big,BW,BW_big.wav,3,good,0,Russian,rus,different,IE,Inner Asia,N-C Asia,38,56,IE,property,adjective,animate
FR,FR_2100985,wolof,"french, english ",TRUE,L2,NA,M,26,big,BW,BW_big.wav,5,big,1,French,fra,roman,IE,Europe,W and SW Eurasia,25,62,IE,property,adjective,animate
CN,CN_2096588,zhuang,english,TRUE,L2,guigang,F,20,rock,IL,IL_rock.wav,1,rock,1,Chinese,cmn,different,Sino-Tibetan,Southeast Asia,S/SE Asia,110,35,other,noun,inanimate,inanimate
ZU,ZU_2098234,zulu,english,TRUE,L2,NA,F,29,child,IL,IL_child.wav,3,fruit,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,noun,people,animate
ZU,ZU_2105421,zulu,english,TRUE,L2,NA,M,18,big,GB,GB_big.wav,3,that,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,property,adjective,animate
ZU,ZU_2129446,zulu,english,TRUE,L2,NA,F,25,this,IL,IL_this.wav,11,dull,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,property,demonstrative,animate
ZU,ZU_2136679,zulu,english,TRUE,L2,NA,M,24,good,IL,IL_good.wav,3,clapping,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,property,adjective,animate
ZU,ZU_2138774,zulu,english,TRUE,L2,NA,M,23,cut,KR,KR_cut.wav,2,dull,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,action,action,animate
ZU,ZU_2139238,zulu,english,TRUE,L2,NA,M,22,eat,KR,KR_eat.wav,3,eat,1,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,action,action,animate
ZU,ZU_2139788,zulu,english,TRUE,L2,NA,F,18,snake,BW,BW_snake.wav,2,water,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,noun,animal,animate
ZU,ZU_2140141,zulu,english,TRUE,L2,NA,F,21,fire,KD,KD_fire.wav,3,fire,1,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,noun,inanimate,inanimate
ZU,ZU_2140000,zulu,english ,TRUE,L2,NA,M,19,fruit,GB,GB_fruit.wav,3,eat,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,noun,inanimate,inanimate
ZU,ZU_2138459,zulu,"english, xhosa",TRUE,L2,NA,F,22,cook,GB,GB_cook.wav,4,hunt,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,action,action,animate
ZU,ZU_2140466,zulu,"english, xhosa",TRUE,L2,NA,F,25,eat,KD,KD_eat.wav,2,eat,1,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,action,action,animate
ZU,ZU_2140360,zulu,"swazi, english",TRUE,L2,NA,M,28,tiger,NC,NC_tiger.wav,3,tiger,1,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,noun,animal,animate
ZU,ZU_2139894,zulu,"xhosa, english",TRUE,L2,NA,F,18,fire,IL,IL_fire.wav,2,fire,1,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,noun,inanimate,inanimate
ZU,ZU_2138105,zulu,"xhosa, english, afrikaans",TRUE,L2,NA,F,25,that,KD,KD_that.wav,2,good,0,Zulu,zul,roman,Benue-Congo,S Africa,Africa,30,-30,other,property,demonstrative,animate
